filename,TurnSeq,Speaker,Utterance
NCCU-TM016_Sunny.,57,F:,甚麼
NCCU-TM016_Sunny.,57,F:,","
NCCU-TM016_Sunny.,57,F:,..
NCCU-TM016_Sunny.,57,F:,我
NCCU-TM016_Sunny.,57,F:,只是
NCCU-TM016_Sunny.,57,F:,覺得
NCCU-TM016_Sunny.,57,F:,說
NCCU-TM016_Sunny.,57,F:,","
NCCU-TM016_Sunny.,57,F:,..
NCCU-TM016_Sunny.,57,F:,但是
NCCU-TM016_Sunny.,57,F:,我
NCCU-TM016_Sunny.,57,F:,覺得
NCCU-TM016_Sunny.,57,F:,","
NCCU-TM016_Sunny.,57,F:,..
NCCU-TM016_Sunny.,57,F:,琴
NCCU-TM016_Sunny.,57,F:,他
NCCU-TM016_Sunny.,57,F:,能力
NCCU-TM016_Sunny.,57,F:,也
NCCU-TM016_Sunny.,57,F:,不錯
NCCU-TM016_Sunny.,57,F:,","
NCCU-TM016_Sunny.,57,F:,..
NCCU-TM016_Sunny.,57,F:,他
NCCU-TM016_Sunny.,57,F:,[應該]
NCCU-TM016_Sunny.,57,F:,","
NCCU-TM016_Sunny.,58,M:,[對
NCCU-TM016_Sunny.,58,M:,啊]
NCCU-TM016_Sunny.,59,F:,..
NCCU-TM016_Sunny.,59,F:,deserve
NCCU-TM016_Sunny.,59,F:,it
NCCU-TM016_Sunny.,59,F:,.
NCCU-TM016_Sunny.,59,F:,..
NCCU-TM016_Sunny.,59,F:,[[然後]]
NCCU-TM016_Sunny.,60,M:,[[eh
NCCU-TM016_Sunny.,60,M:,..
NCCU-TM016_Sunny.,60,M:,其實]]
NCCU-TM016_Sunny.,60,M:,他
NCCU-TM016_Sunny.,60,M:,比
NCCU-TM016_Sunny.,60,M:,任何
NCCU-TM016_Sunny.,60,M:,一
NCCU-TM016_Sunny.,60,M:,個
NCCU-TM016_Sunny.,60,M:,主任
NCCU-TM016_Sunny.,60,M:,的
NCCU-TM016_Sunny.,60,M:,觀念
NCCU-TM016_Sunny.,60,M:,都
NCCU-TM016_Sunny.,60,M:,還
NCCU-TM016_Sunny.,60,M:,好
NCCU-TM016_Sunny.,60,M:,.
NCCU-TM016_Sunny.,61,F:,..
NCCU-TM016_Sunny.,61,F:,對
NCCU-TM016_Sunny.,61,F:,..
NCCU-TM016_Sunny.,61,F:,然後
NCCU-TM016_Sunny.,61,F:,","
NCCU-TM016_Sunny.,61,F:,..
NCCU-TM016_Sunny.,61,F:,他
NCCU-TM016_Sunny.,61,F:,就
NCCU-TM016_Sunny.,61,F:,說
NCCU-TM016_Sunny.,61,F:,他
NCCU-TM016_Sunny.,61,F:,覺得
NCCU-TM016_Sunny.,61,F:,琴
NCCU-TM016_Sunny.,61,F:,看
NCCU-TM016_Sunny.,61,F:,起來
NCCU-TM016_Sunny.,61,F:,很
NCCU-TM016_Sunny.,61,F:,強勢
NCCU-TM016_Sunny.,61,F:,.
NCCU-TM016_Sunny.,62,M:,..
NCCU-TM016_Sunny.,62,M:,嗯
NCCU-TM016_Sunny.,63,F:,..
NCCU-TM016_Sunny.,63,F:,或許
NCCU-TM016_Sunny.,63,F:,應該
NCCU-TM016_Sunny.,63,F:,要
NCCU-TM016_Sunny.,63,F:,建議
NCCU-TM016_Sunny.,63,F:,他
NCCU-TM016_Sunny.,63,F:,跟
NCCU-TM016_Sunny.,63,F:,","
NCCU-TM016_Sunny.,63,F:,..
NCCU-TM016_Sunny.,63,F:,他
NCCU-TM016_Sunny.,63,F:,說
NCCU-TM016_Sunny.,63,F:,他
NCCU-TM016_Sunny.,63,F:,可能
NCCU-TM016_Sunny.,63,F:,跟
NCCU-TM016_Sunny.,63,F:,","
NCCU-TM016_Sunny.,63,F:,..
NCCU-TM016_Sunny.,63,F:,E
NCCU-TM016_Sunny.,63,F:,的
NCCU-TM016_Sunny.,63,F:,溝通
NCCU-TM016_Sunny.,63,F:,沒有
NCCU-TM016_Sunny.,63,F:,很
NCCU-TM016_Sunny.,63,F:,好
NCCU-TM016_Sunny.,63,F:,.
NCCU-TM016_Sunny.,63,F:,..
NCCU-TM016_Sunny.,63,F:,我
NCCU-TM016_Sunny.,63,F:,就
NCCU-TM016_Sunny.,63,F:,說
NCCU-TM016_Sunny.,63,F:,可能
NCCU-TM016_Sunny.,63,F:,是
NCCU-TM016_Sunny.,63,F:,.
NCCU-TM016_Sunny.,63,F:,..
NCCU-TM016_Sunny.,63,F:,他
NCCU-TM016_Sunny.,63,F:,說
NCCU-TM016_Sunny.,63,F:,或許
NCCU-TM016_Sunny.,63,F:,他
NCCU-TM016_Sunny.,63,F:,應該
NCCU-TM016_Sunny.,63,F:,要
NCCU-TM016_Sunny.,63,F:,","
NCCU-TM016_Sunny.,63,F:,..
NCCU-TM016_Sunny.,63,F:,我
NCCU-TM016_Sunny.,63,F:,應該
NCCU-TM016_Sunny.,63,F:,要
NCCU-TM016_Sunny.,63,F:,建議
NCCU-TM016_Sunny.,63,F:,","
NCCU-TM016_Sunny.,63,F:,..
NCCU-TM016_Sunny.,63,F:,琴
NCCU-TM016_Sunny.,63,F:,就是
NCCU-TM016_Sunny.,63,F:,","
NCCU-TM016_Sunny.,63,F:,..
NCCU-TM016_Sunny.,63,F:,可以
NCCU-TM016_Sunny.,63,F:,用
NCCU-TM016_Sunny.,63,F:,以柔制剛
NCCU-TM016_Sunny.,63,F:,","
NCCU-TM016_Sunny.,63,F:,..
NCCU-TM016_Sunny.,63,F:,因為
NCCU-TM016_Sunny.,63,F:,琴
NCCU-TM016_Sunny.,63,F:,會
NCCU-TM016_Sunny.,63,F:,","
NCCU-TM016_Sunny.,63,F:,..
NCCU-TM016_Sunny.,63,F:,像
NCCU-TM016_Sunny.,63,F:,我
NCCU-TM016_Sunny.,63,F:,一樣
NCCU-TM016_Sunny.,63,F:,","
NCCU-TM016_Sunny.,64,M:,..
NCCU-TM016_Sunny.,64,M:,對
NCCU-TM016_Sunny.,65,F:,..
NCCU-TM016_Sunny.,65,F:,得理不饒人
NCCU-TM016_Sunny.,65,F:,.
NCCU-TM016_Sunny.,66,M:,..
NCCU-TM016_Sunny.,66,M:,對
NCCU-TM016_Sunny.,66,M:,..
NCCU-TM016_Sunny.,66,M:,[很
NCCU-TM016_Sunny.,66,M:,硬]
NCCU-TM016_Sunny.,67,F:,[如果]
NCCU-TM016_Sunny.,67,F:,..
NCCU-TM016_Sunny.,67,F:,你
NCCU-TM016_Sunny.,67,F:,...
NCCU-TM016_Sunny.,67,F:,你
NCCU-TM016_Sunny.,67,F:,就是
NCCU-TM016_Sunny.,67,F:,有理
NCCU-TM016_Sunny.,67,F:,的
NCCU-TM016_Sunny.,67,F:,時候
NCCU-TM016_Sunny.,67,F:,","
NCCU-TM016_Sunny.,67,F:,..
NCCU-TM016_Sunny.,67,F:,你
NCCU-TM016_Sunny.,67,F:,要
NCCU-TM016_Sunny.,67,F:,..
NCCU-TM016_Sunny.,67,F:,你
NCCU-TM016_Sunny.,67,F:,要
NCCU-TM016_Sunny.,67,F:,..
NCCU-TM016_Sunny.,67,F:,你
NCCU-TM016_Sunny.,67,F:,要
NCCU-TM016_Sunny.,67,F:,我
NCCU-TM016_Sunny.,67,F:,..
NCCU-TM016_Sunny.,67,F:,[[軟]]
NCCU-TM016_Sunny.,67,F:,下來
NCCU-TM016_Sunny.,67,F:,","
NCCU-TM016_Sunny.,68,M:,[[軟]]
NCCU-TM016_Sunny.,68,M:,...
NCCU-TM016_Sunny.,68,M:,[不
NCCU-TM016_Sunny.,68,M:,可能]
NCCU-TM016_Sunny.,69,F:,[就是]
NCCU-TM016_Sunny.,69,F:,..
NCCU-TM016_Sunny.,69,F:,當下
NCCU-TM016_Sunny.,69,F:,就
NCCU-TM016_Sunny.,69,F:,不行
NCCU-TM016_Sunny.,69,F:,.
NCCU-TM016_Sunny.,69,F:,..
NCCU-TM016_Sunny.,69,F:,可是
NCCU-TM016_Sunny.,69,F:,我
NCCU-TM016_Sunny.,69,F:,覺得
NCCU-TM016_Sunny.,69,F:,這樣
NCCU-TM016_Sunny.,69,F:,就是
NCCU-TM016_Sunny.,69,F:,佔
NCCU-TM016_Sunny.,69,F:,弱勢
NCCU-TM016_Sunny.,69,F:,了
NCCU-TM016_Sunny.,69,F:,.
NCCU-TM016_Sunny.,69,F:,..
NCCU-TM016_Sunny.,69,F:,以後
NCCU-TM016_Sunny.,69,F:,應該
NCCU-TM016_Sunny.,69,F:,得理
NCCU-TM016_Sunny.,69,F:,可是
NCCU-TM016_Sunny.,69,F:,","
NCCU-TM016_Sunny.,70,M:,..
NCCU-TM016_Sunny.,70,M:,[[可以
NCCU-TM016_Sunny.,70,M:,饒人]]
NCCU-TM016_Sunny.,71,F:,[[又
NCCU-TM016_Sunny.,71,F:,要
NCCU-TM016_Sunny.,71,F:,用]]
NCCU-TM016_Sunny.,71,F:,..
NCCU-TM016_Sunny.,71,F:,不是
NCCU-TM016_Sunny.,71,F:,","
NCCU-TM016_Sunny.,71,F:,..
NCCU-TM016_Sunny.,71,F:,又
NCCU-TM016_Sunny.,71,F:,要
NCCU-TM016_Sunny.,71,F:,用
NCCU-TM016_Sunny.,71,F:,軟
NCCU-TM016_Sunny.,71,F:,的
NCCU-TM016_Sunny.,71,F:,攻勢
NCCU-TM016_Sunny.,71,F:,讓
NCCU-TM016_Sunny.,71,F:,你
NCCU-TM016_Sunny.,71,F:,一點
NCCU-TM016_Sunny.,71,F:,輒
NCCU-TM016_Sunny.,71,F:,都
NCCU-TM016_Sunny.,71,F:,","
NCCU-TM016_Sunny.,71,F:,..
NCCU-TM016_Sunny.,71,F:,你
NCCU-TM016_Sunny.,71,F:,就
NCCU-TM016_Sunny.,71,F:,有
NCCU-TM016_Sunny.,71,F:,","
NCCU-TM016_Sunny.,71,F:,..
NCCU-TM016_Sunny.,71,F:,辦
NCCU-TM016_Sunny.,71,F:,..
NCCU-TM016_Sunny.,71,F:,有
NCCU-TM016_Sunny.,71,F:,可能
NCCU-TM016_Sunny.,71,F:,會
NCCU-TM016_Sunny.,71,F:,被
NCCU-TM016_Sunny.,71,F:,我
NCCU-TM016_Sunny.,71,F:,說服
NCCU-TM016_Sunny.,71,F:,.
NCCU-TM016_Sunny.,72,M:,..
NCCU-TM016_Sunny.,72,M:,嗯
NCCU-TM016_Sunny.,72,M:,..
NCCU-TM016_Sunny.,72,M:,對
NCCU-TM016_Sunny.,72,M:,...
NCCU-TM016_Sunny.,72,M:,很
NCCU-TM016_Sunny.,72,M:,機車
NCCU-TM016_Sunny.,72,M:,的
NCCU-TM016_Sunny.,72,M:,想法
NCCU-TM016_Sunny.,72,M:,.
NCCU-TM016_Sunny.,72,M:,..
NCCU-TM016_Sunny.,72,M:,@@@[=]
NCCU-TM016_Sunny.,73,F:,[誰
NCCU-TM016_Sunny.,73,F:,..
NCCU-TM016_Sunny.,73,F:,我
NCCU-TM016_Sunny.,73,F:,嗎
NCCU-TM016_Sunny.,73,F:,沒有
NCCU-TM016_Sunny.,73,F:,啊]
NCCU-TM016_Sunny.,73,F:,可是
NCCU-TM016_Sunny.,73,F:,你
NCCU-TM016_Sunny.,73,F:,自己
NCCU-TM016_Sunny.,73,F:,想想
NCCU-TM016_Sunny.,73,F:,看
NCCU-TM016_Sunny.,73,F:,","
NCCU-TM016_Sunny.,73,F:,..
NCCU-TM016_Sunny.,73,F:,你
NCCU-TM016_Sunny.,73,F:,也
NCCU-TM016_Sunny.,73,F:,希望
NCCU-TM016_Sunny.,73,F:,人家
NCCU-TM016_Sunny.,73,F:,跟
NCCU-TM016_Sunny.,73,F:,你
NCCU-TM016_Sunny.,73,F:,講
NCCU-TM016_Sunny.,73,F:,事情
NCCU-TM016_Sunny.,73,F:,的
NCCU-TM016_Sunny.,73,F:,時候
NCCU-TM016_Sunny.,73,F:,是
NCCU-TM016_Sunny.,73,F:,","
NCCU-TM016_Sunny.,73,F:,..
NCCU-TM016_Sunny.,73,F:,不是
NCCU-TM016_Sunny.,73,F:,太
NCCU-TM016_Sunny.,73,F:,..
NCCU-TM016_Sunny.,73,F:,太
NCCU-TM016_Sunny.,73,F:,..
NCCU-TM016_Sunny.,73,F:,[[硬
NCCU-TM016_Sunny.,73,F:,的]]
NCCU-TM016_Sunny.,74,M:,[[情緒
NCCU-TM016_Sunny.,74,M:,太
NCCU-TM016_Sunny.,74,M:,高漲
NCCU-TM016_Sunny.,74,M:,的]]
NCCU-TM016_Sunny.,75,F:,..
NCCU-TM016_Sunny.,75,F:,不是
NCCU-TM016_Sunny.,75,F:,情緒
NCCU-TM016_Sunny.,75,F:,","
NCCU-TM016_Sunny.,75,F:,..
NCCU-TM016_Sunny.,75,F:,就是
NCCU-TM016_Sunny.,75,F:,太
NCCU-TM016_Sunny.,75,F:,硬
NCCU-TM016_Sunny.,75,F:,.
NCCU-TM016_Sunny.,75,F:,..
NCCU-TM016_Sunny.,75,F:,我
NCCU-TM016_Sunny.,75,F:,知道
NCCU-TM016_Sunny.,75,F:,你
NCCU-TM016_Sunny.,75,F:,對
NCCU-TM016_Sunny.,75,F:,","
NCCU-TM016_Sunny.,75,F:,..
NCCU-TM016_Sunny.,75,F:,但是
NCCU-TM016_Sunny.,75,F:,如果
NCCU-TM016_Sunny.,75,F:,你
NCCU-TM016_Sunny.,75,F:,那麼
NCCU-TM016_Sunny.,75,F:,的
NCCU-TM016_Sunny.,75,F:,硬
NCCU-TM016_Sunny.,75,F:,那麼
NCCU-TM016_Sunny.,75,F:,的
NCCU-TM016_Sunny.,75,F:,強勢
NCCU-TM016_Sunny.,75,F:,的
NCCU-TM016_Sunny.,75,F:,時候
NCCU-TM016_Sunny.,75,F:,","
NCCU-TM016_Sunny.,75,F:,..
NCCU-TM016_Sunny.,75,F:,我
NCCU-TM016_Sunny.,75,F:,就是
NCCU-TM016_Sunny.,75,F:,不爽
NCCU-TM016_Sunny.,75,F:,[接受]
NCCU-TM016_Sunny.,75,F:,.
NCCU-TM016_Sunny.,76,M:,[不爽]
NCCU-TM016_Sunny.,77,M:,..
NCCU-TM016_Sunny.,77,M:,嗯
NCCU-TM016_Sunny.,78,F:,..
NCCU-TM016_Sunny.,78,F:,不
NCCU-TM016_Sunny.,78,F:,曉得
NCCU-TM016_Sunny.,78,F:,不爽
NCCU-TM016_Sunny.,78,F:,這
NCCU-TM016_Sunny.,78,F:,兩個
NCCU-TM016_Sunny.,78,F:,字
NCCU-TM016_Sunny.,78,F:,","
NCCU-TM016_Sunny.,78,F:,..
NCCU-TM016_Sunny.,78,F:,S
NCCU-TM016_Sunny.,78,F:,有沒有
NCCU-TM016_Sunny.,78,F:,辦法
NCCU-TM016_Sunny.,78,F:,打
NCCU-TM016_Sunny.,78,F:,出來
NCCU-TM016_Sunny.,78,F:,.
NCCU-TM016_Sunny.,79,M:,..
NCCU-TM016_Sunny.,79,M:,@@@
NCCU-TM016_Sunny.,79,M:,不爽
NCCU-TM016_Sunny.,79,M:,應該
NCCU-TM016_Sunny.,79,M:,可以
NCCU-TM016_Sunny.,79,M:,吧
NCCU-TM016_Sunny.,79,M:,.
NCCU-TM016_Sunny.,80,F:,..
NCCU-TM016_Sunny.,80,F:,對
NCCU-TM016_Sunny.,80,F:,啊
NCCU-TM016_Sunny.,80,F:,..
NCCU-TM016_Sunny.,80,F:,然後
NCCU-TM016_Sunny.,80,F:,","
NCCU-TM016_Sunny.,80,F:,..
NCCU-TM016_Sunny.,80,F:,[可是]
NCCU-TM016_Sunny.,81,M:,[不爽]
NCCU-TM016_Sunny.,81,M:,不爽
NCCU-TM016_Sunny.,81,M:,不爽
NCCU-TM016_Sunny.,82,F:,..
NCCU-TM016_Sunny.,82,F:,可是
NCCU-TM016_Sunny.,82,F:,@@@=@
NCCU-TM016_Sunny.,83,M:,..
NCCU-TM016_Sunny.,83,M:,@@@=
NCCU-TM016_Sunny.,83,M:,這個
NCCU-TM016_Sunny.,83,M:,有沒有
NCCU-TM016_Sunny.,83,M:,在
NCCU-TM016_Sunny.,83,M:,repeat
NCCU-TM016_Sunny.,83,M:,的
NCCU-TM016_Sunny.,83,M:,感覺
NCCU-TM016_Sunny.,83,M:,.
NCCU-TM016_Sunny.,84,F:,..
NCCU-TM016_Sunny.,84,F:,有
NCCU-TM016_Sunny.,84,F:,...
NCCU-TM016_Sunny.,84,F:,可是
NCCU-TM016_Sunny.,84,F:,","
NCCU-TM016_Sunny.,85,M:,..
NCCU-TM016_Sunny.,85,M:,而且
NCCU-TM016_Sunny.,85,M:,頭
NCCU-TM016_Sunny.,85,M:,還
NCCU-TM016_Sunny.,85,M:,回
NCCU-TM016_Sunny.,85,M:,喔
NCCU-TM016_Sunny.,86,F:,..
NCCU-TM016_Sunny.,86,F:,對
NCCU-TM016_Sunny.,86,F:,啊
NCCU-TM016_Sunny.,86,F:,..
NCCU-TM016_Sunny.,86,F:,然後
NCCU-TM016_Sunny.,86,F:,可是
NCCU-TM016_Sunny.,86,F:,","
NCCU-TM016_Sunny.,86,F:,..
NCCU-TM016_Sunny.,86,F:,如果
NCCU-TM016_Sunny.,86,F:,說
NCCU-TM016_Sunny.,86,F:,我
NCCU-TM016_Sunny.,86,F:,有理
NCCU-TM016_Sunny.,86,F:,","
NCCU-TM016_Sunny.,86,F:,..
NCCU-TM016_Sunny.,86,F:,可是
NCCU-TM016_Sunny.,86,F:,我
NCCU-TM016_Sunny.,86,F:,又
NCCU-TM016_Sunny.,86,F:,用
NCCU-TM016_Sunny.,86,F:,很
NCCU-TM016_Sunny.,86,F:,低
NCCU-TM016_Sunny.,86,F:,姿態
NCCU-TM016_Sunny.,86,F:,或
NCCU-TM016_Sunny.,86,F:,比較
NCCU-TM016_Sunny.,86,F:,柔
NCCU-TM016_Sunny.,86,F:,的
NCCU-TM016_Sunny.,86,F:,方式
NCCU-TM016_Sunny.,86,F:,去
NCCU-TM016_Sunny.,86,F:,講
NCCU-TM016_Sunny.,86,F:,","
NCCU-TM016_Sunny.,86,F:,..
NCCU-TM016_Sunny.,86,F:,請問
NCCU-TM016_Sunny.,86,F:,你
NCCU-TM016_Sunny.,86,F:,要
NCCU-TM016_Sunny.,86,F:,怎麼
NCCU-TM016_Sunny.,86,F:,回絕
NCCU-TM016_Sunny.,86,F:,我
NCCU-TM016_Sunny.,86,F:,?
NCCU-TM016_Sunny.,87,M:,..
NCCU-TM016_Sunny.,87,M:,就
NCCU-TM016_Sunny.,87,M:,沒
NCCU-TM016_Sunny.,87,M:,辦法
NCCU-TM016_Sunny.,87,M:,","
NCCU-TM016_Sunny.,88,F:,..
NCCU-TM016_Sunny.,88,F:,對
NCCU-TM016_Sunny.,88,F:,啊
NCCU-TM016_Sunny.,88,F:,.
NCCU-TM016_Sunny.,89,M:,..
NCCU-TM016_Sunny.,89,M:,就是
NCCU-TM016_Sunny.,89,M:,很
NCCU-TM016_Sunny.,89,M:,高招
NCCU-TM016_Sunny.,89,M:,的
NCCU-TM016_Sunny.,89,M:,一
NCCU-TM016_Sunny.,89,M:,招
NCCU-TM016_Sunny.,89,M:,.
NCCU-TM016_Sunny.,90,F:,..
NCCU-TM016_Sunny.,90,F:,也
NCCU-TM016_Sunny.,90,F:,不是
NCCU-TM016_Sunny.,90,F:,高招
NCCU-TM016_Sunny.,90,F:,","
NCCU-TM016_Sunny.,90,F:,..
NCCU-TM016_Sunny.,90,F:,只是
NCCU-TM016_Sunny.,90,F:,人
NCCU-TM016_Sunny.,90,F:,都
NCCU-TM016_Sunny.,90,F:,喜歡
NCCU-TM016_Sunny.,90,F:,","
NCCU-TM016_Sunny.,90,F:,...
NCCU-TM016_Sunny.,90,F:,人家
NCCU-TM016_Sunny.,90,F:,不要
NCCU-TM016_Sunny.,90,F:,講
NCCU-TM016_Sunny.,90,F:,比較
NCCU-TM016_Sunny.,90,F:,","
NCCU-TM016_Sunny.,90,F:,..
NCCU-TM016_Sunny.,90,F:,硬
NCCU-TM016_Sunny.,90,F:,[或]
NCCU-TM016_Sunny.,90,F:,難聽
NCCU-TM016_Sunny.,90,F:,的
NCCU-TM016_Sunny.,90,F:,話
NCCU-TM016_Sunny.,90,F:,啊
NCCU-TM016_Sunny.,90,F:,.
NCCU-TM016_Sunny.,91,M:,[硬]
NCCU-TM016_Sunny.,92,M:,..
NCCU-TM016_Sunny.,92,M:,嗯
NCCU-TM016_Sunny.,92,M:,..
NCCU-TM016_Sunny.,92,M:,對
NCCU-TM016_Sunny.,92,M:,啊
NCCU-TM016_Sunny.,92,M:,..
NCCU-TM016_Sunny.,92,M:,我
NCCU-TM016_Sunny.,92,M:,喜歡
NCCU-TM016_Sunny.,92,M:,聽
NCCU-TM016_Sunny.,92,M:,好話
NCCU-TM016_Sunny.,92,M:,.
NCCU-TM016_Sunny.,93,F:,..
NCCU-TM016_Sunny.,93,F:,嗯
NCCU-TM016_Sunny.,93,F:,..
NCCU-TM016_Sunny.,93,F:,朱
NCCU-TM016_Sunny.,93,F:,你
NCCU-TM016_Sunny.,93,F:,去
NCCU-TM016_Sunny.,93,F:,倒
NCCU-TM016_Sunny.,93,F:,一杯
NCCU-TM016_Sunny.,93,F:,水
NCCU-TM016_Sunny.,93,F:,.
NCCU-TM016_Sunny.,93,F:,..
NCCU-TM016_Sunny.,93,F:,講
NCCU-TM016_Sunny.,93,F:,那麼
NCCU-TM016_Sunny.,93,F:,久
NCCU-TM016_Sunny.,93,F:,","
NCCU-TM016_Sunny.,93,F:,..
NCCU-TM016_Sunny.,93,F:,口[[渴
NCCU-TM016_Sunny.,93,F:,了]]
NCCU-TM016_Sunny.,93,F:,.
NCCU-TM016_Sunny.,94,M:,[[@@@=]]
NCCU-TM016_Sunny.,94,M:,可以
NCCU-TM016_Sunny.,94,M:,離開
NCCU-TM016_Sunny.,94,M:,鏡頭
NCCU-TM016_Sunny.,94,M:,嗎
NCCU-TM016_Sunny.,94,M:,?
NCCU-TM016_Sunny.,95,F:,..
NCCU-TM016_Sunny.,95,F:,再
NCCU-TM016_Sunny.,95,F:,回來
NCCU-TM016_Sunny.,95,F:,啊
NCCU-TM016_Sunny.,96,M:,..
NCCU-TM016_Sunny.,96,M:,@@[@@@=]
NCCU-TM016_Sunny.,97,F:,[@@@=]
NCCU-TM016_Sunny.,98,F:,..
NCCU-TM016_Sunny.,98,F:,你
NCCU-TM016_Sunny.,98,F:,沒有
NCCU-TM016_Sunny.,98,F:,打
NCCU-TM016_Sunny.,98,F:,","
NCCU-TM016_Sunny.,98,F:,..
NCCU-TM016_Sunny.,98,F:,[[你
NCCU-TM016_Sunny.,98,F:,沒有
NCCU-TM016_Sunny.,98,F:,打開
NCCU-TM016_Sunny.,98,F:,蓋子]]
NCCU-TM016_Sunny.,98,F:,請問
NCCU-TM016_Sunny.,98,F:,水
NCCU-TM016_Sunny.,98,F:,怎麼
NCCU-TM016_Sunny.,98,F:,跑
NCCU-TM016_Sunny.,98,F:,下來
NCCU-TM016_Sunny.,98,F:,?
NCCU-TM016_Sunny.,99,M:,[[@@@=]]
NCCU-TM016_Sunny.,100,M:,..
NCCU-TM016_Sunny.,100,M:,這個
NCCU-TM016_Sunny.,100,M:,","
NCCU-TM016_Sunny.,100,M:,...
NCCU-TM016_Sunny.,100,M:,請
NCCU-TM016_Sunny.,100,M:,把
NCCU-TM016_Sunny.,100,M:,它
NCCU-TM016_Sunny.,100,M:,剪掉
NCCU-TM016_Sunny.,100,M:,.
NCCU-TM016_Sunny.,100,M:,...
NCCU-TM016_Sunny.,100,M:,如果
NCCU-TM016_Sunny.,100,M:,我
NCCU-TM016_Sunny.,100,M:,喝
NCCU-TM016_Sunny.,100,M:,一
NCCU-TM016_Sunny.,100,M:,口
NCCU-TM016_Sunny.,100,M:,餵
NCCU-TM016_Sunny.,100,M:,你
NCCU-TM016_Sunny.,100,M:,XX
NCCU-TM016_Sunny.,100,M:,","
NCCU-TM016_Sunny.,100,M:,..
NCCU-TM016_Sunny.,100,M:,可能
NCCU-TM016_Sunny.,100,M:,沒
NCCU-TM016_Sunny.,100,M:,辦法
NCCU-TM016_Sunny.,100,M:,接受
NCCU-TM016_Sunny.,100,M:,.
NCCU-TM016_Sunny.,101,F:,..
NCCU-TM016_Sunny.,101,F:,嗯
NCCU-TM016_Sunny.,101,F:,.
NCCU-TM016_Sunny.,102,M:,..
NCCU-TM016_Sunny.,102,M:,呵
NCCU-TM016_Sunny.,103,M:,...
NCCU-TM016_Sunny.,103,M:,夠
NCCU-TM016_Sunny.,103,M:,嗎
NCCU-TM016_Sunny.,103,M:,?
NCCU-TM016_Sunny.,104,F:,..
NCCU-TM016_Sunny.,104,F:,嗯
NCCU-TM016_Sunny.,105,M:,...
NCCU-TM016_Sunny.,105,M:,ha
NCCU-TM016_Sunny.,106,F:,..
NCCU-TM016_Sunny.,106,F:,我
NCCU-TM016_Sunny.,106,F:,覺得
NCCU-TM016_Sunny.,106,F:,我們
NCCU-TM016_Sunny.,106,F:,好
NCCU-TM016_Sunny.,106,F:,有
NCCU-TM016_Sunny.,106,F:,義氣
NCCU-TM016_Sunny.,106,F:,喔
NCCU-TM016_Sunny.,106,F:,.
NCCU-TM016_Sunny.,107,M:,..
NCCU-TM016_Sunny.,107,M:,甚麼
NCCU-TM016_Sunny.,107,M:,意思
NCCU-TM016_Sunny.,107,M:,?
NCCU-TM016_Sunny.,108,F:,..
NCCU-TM016_Sunny.,108,F:,我們
NCCU-TM016_Sunny.,108,F:,在
NCCU-TM016_Sunny.,108,F:,錄影
NCCU-TM016_Sunny.,108,F:,[@@@]
NCCU-TM016_Sunny.,109,M:,[@@@=]
NCCU-TM016_Sunny.,109,M:,.
NCCU-TM016_Sunny.,110,M:,..
NCCU-TM016_Sunny.,110,M:,可是
NCCU-TM016_Sunny.,110,M:,剛剛
NCCU-TM016_Sunny.,110,M:,講到
NCCU-TM016_Sunny.,110,M:,我
NCCU-TM016_Sunny.,110,M:,","
NCCU-TM016_Sunny.,110,M:,..
NCCU-TM016_Sunny.,110,M:,沒有
NCCU-TM016_Sunny.,110,M:,想到
NCCU-TM016_Sunny.,110,M:,錄影
NCCU-TM016_Sunny.,110,M:,這
NCCU-TM016_Sunny.,110,M:,件
NCCU-TM016_Sunny.,110,M:,事
NCCU-TM016_Sunny.,110,M:,.
NCCU-TM016_Sunny.,111,F:,..
NCCU-TM016_Sunny.,111,F:,甚麼
NCCU-TM016_Sunny.,111,F:,東西
NCCU-TM016_Sunny.,111,F:,?
NCCU-TM016_Sunny.,112,M:,..
NCCU-TM016_Sunny.,112,M:,剛剛
NCCU-TM016_Sunny.,112,M:,有些
NCCU-TM016_Sunny.,112,M:,談話
NCCU-TM016_Sunny.,112,M:,沒有
NCCU-TM016_Sunny.,112,M:,想到
NCCU-TM016_Sunny.,112,M:,","
NCCU-TM016_Sunny.,112,M:,..
NCCU-TM016_Sunny.,112,M:,錄影
NCCU-TM016_Sunny.,112,M:,","
NCCU-TM016_Sunny.,112,M:,..
NCCU-TM016_Sunny.,112,M:,這
NCCU-TM016_Sunny.,112,M:,件
NCCU-TM016_Sunny.,112,M:,事
NCCU-TM016_Sunny.,112,M:,.
NCCU-TM016_Sunny.,113,F:,..
NCCU-TM016_Sunny.,113,F:,因為
NCCU-TM016_Sunny.,113,F:,其實
NCCU-TM016_Sunny.,113,F:,就
NCCU-TM016_Sunny.,113,F:,很
NCCU-TM016_Sunny.,113,F:,","
NCCU-TM016_Sunny.,113,F:,..
NCCU-TM016_Sunny.,113,F:,自
NCCU-TM016_Sunny.,113,F:,..
NCCU-TM016_Sunny.,113,F:,[[自]]然
NCCU-TM016_Sunny.,113,F:,的
NCCU-TM016_Sunny.,113,F:,在
NCCU-TM016_Sunny.,113,F:,談話
NCCU-TM016_Sunny.,113,F:,.
NCCU-TM016_Sunny.,114,M:,[[嗯]]
